TAZ,Chd_09,Chd_10,Chd_11,Chd_12,Chd_13,Chd_T,Old_09,Old_10,Old_11,Old_12,Old_13,Old_T,Bik_09,Bik_10,Bik_11,Bik_12,Bik_13,Bik_T,Fat_09,Fat_10,Fat_11,Fat_12,Fat_13,Fat_T,Mbi_09,Mbi_10,Mbi_11,Mbi_12,Mbi_13,Mbi_T,Nit_09,Nit_10,Nit_11,Nit_12,Nit_13,Nit_T,OIn_09,OIn_10,OIn_11,OIn_12,OIn_13,Oln_T,Ped_09,Ped_10,Ped_11,Ped_12,Ped_13,Ped_T,Ser_09,Ser_10,Ser_11,Ser_12,Ser_13,Ser_T,Tot_09,Tot_10,Tot_11,Tot_12,Tot_13,Tot_T,Tru_09,Tru_10,Tru_11,Tru_12,Tru_13,Tru_T,WeD_09,WeD_10,WeD_11,WeD_12,WeD_13,WeD_T,WeE_09,WeE_10,WeE_11,WeE_12,WeE_13,WeE_T,VKT_0,LVKT_0,VKT_1,LVKT_1,VKT_2,LVKT_2,VKT_3,LVKT_3,VKT_A,LVKT_A,Ratio,Y_PoP,YA_Po,A_PoP,O_PoP,LNPOP,HHD1,HHD2,NO_MO,MOTO1,MOTO2,MOTOR,Bus,Car,Cyc,Walk,CY_WA,Modes,P_DEN,P_Res,P_Coma,P_Indu,P_Ofis,P_Park,P_Rds,P_Oths,Index,P_Sped,T_Sig,B_Stop,T_Stop,Train,Schols,AIM_ID,TOT_POPS,Area,sqkms,Long,Lat
TAZ1419,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,1,0,3,0,0,0,0,0,0,1,0,1,1,0,2,1,2,1,2,0,5,0,0,0,0,0,0,1,1,0,1,0,2,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1.01,29.42,24.08,38.24,8.26,5.720004753,30.838438,57.47536488,3.99068552,73.75922742,22.25008605,96.00931347,0.786367399,76.24668743,0.131340097,0.817320178,0.948660275,3.524431865,616.4416209,67.24559431,0.545442457,0,23.66904803,0.812552793,7.726895773,0,0.448781838,46,1,4,0,0,3,TAZ1419,304.9063721,989.2419296,0.98924193,145.2960564,-38.00699581
TAZ1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,29.42,24.08,38.24,8.26,6.267875992,30.83843925,57.47536475,3.990685097,73.75922676,22.25008435,96.00931111,0.786367409,76.24668623,0.131340079,0.817320138,0.948660217,3.524431761,616.4416042,87.36330213,0,0,0,10.87149664,1.765057969,0,0.221243,70,0,0,0,0,0,TAZ1420,527.3560791,1710.966035,1.710966035,145.2818763,-37.99292429
TAZ1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,29.42,24.08,38.24,8.26,6.35062695,30.83843953,57.47536246,3.990685486,73.75923316,22.25008593,96.00931908,0.786367353,76.24668418,0.13134009,0.817320154,0.948660244,3.5244316,616.4415903,4.147547251,17.7741203,69.3822892,0,1.075392617,0.591595601,7.028232287,0.492501236,60,0,0,0,0,0,TAZ1421,572.8517456,1858.560621,1.858560621,145.2567521,-38.01678238
TAZ1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,29.42,24.08,38.24,8.26,5.932771781,30.83843727,57.47536302,3.990685496,73.75922439,22.25008563,96.00931001,0.786367429,76.24668579,0.131340087,0.817320156,0.948660242,3.524431818,616.4416041,24.46662322,29.59150488,39.23240772,0,0.281910098,0,6.427818036,0.64999722,80,0,0,0,0,0,TAZ1422,377.1985779,1223.796613,1.223796613,145.2783174,-38.01985119
TAZ1423,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,21.24,26.21,38.67,13.88,8.446837431,33.46680961,55.04109491,12.61736727,74.14271407,13.23991798,87.38263205,0.974247543,60.47626036,1.963454331,2.400255241,4.363709572,6.680507848,2457.057361,59.64232427,2.657674386,0,0,21.76185647,0,15.93806851,0.528911539,0,0,0,0,0,1,TAZ1423,4660.310852,3793.405369,3.793405369,144.8701694,-37.7606923
TAZ1424,0,1,0,0,0,1,2,3,1,2,0,6,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,1,1,5,4,2,2,11,6,12,8,8,5,28,0,2,1,0,1,3,1,3,2,1,3,6,7,15,10,9,8,34,0,0,0,0,0,0,7,13,10,8,8,31,0,2,0,1,0,3,32.5,3.48,34.8,3.55,36.78,3.61,38.2,3.64,34.7,3.55,1.01,29.42,24.08,38.24,8.26,6.423350797,30.83843786,57.47536278,3.990685477,73.75923066,22.25008636,96.00931702,0.78636744,76.24668706,0.131340093,0.817320146,0.948660239,3.524431891,616.4415986,16.0943959,0,72.6376119,0,0,8.911200503,2.356830406,0.426535867,63,3,10,0,1,0,TAZ1424,616.0639648,1998.775568,1.998775568,145.2726684,-38.01241904
TAZ1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,29.42,24.08,38.24,8.26,5.505490438,30.83843687,57.47536036,3.99068512,73.75922424,22.25008501,96.00930925,0.786367397,76.24668526,0.13134009,0.817320155,0.948660245,3.524431731,616.4415821,42.59994352,33.89050772,4.302582981,0,14.19126902,0,5.016135901,0.664354916,0,0,2,0,0,0,TAZ1425,246.039093,798.2594965,0.798259497,145.2898374,-38.02348694
TAZ1426,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,4,0,0,0,0,1,0,0,2,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,29.42,24.08,38.24,8.26,5.292160605,30.83843908,57.47536537,3.990685477,73.75923071,22.25008614,96.00931685,0.786367374,76.24668199,0.131340091,0.817320179,0.94866027,3.524431861,616.4415971,19.848223,3.822339551,57.00221404,0,8.320689106,9.321482455,1.684737877,0.649052732,80,0,5,0,0,0,TAZ1426,198.7724304,644.9006921,0.644900692,145.2947754,-38.0195415
TAZ1427,1,0,1,1,1,2,2,2,5,1,2,8,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,2,0,3,2,3,1,8,7,8,8,7,9,23,4,3,4,0,1,7,1,3,4,2,1,9,9,11,12,9,10,32,0,0,0,0,0,0,8,6,9,8,7,23,1,5,3,1,3,9,30.32,3.41,32.83,3.49,34.01,3.53,35.47,3.57,32.39,3.48,1.01,29.42,24.08,38.24,8.26,5.27740129,30.83843885,57.47536498,3.990685221,73.75922865,22.25008535,96.00931399,0.786367388,76.24668509,0.131340087,0.817320118,0.948660205,3.524431669,616.4415976,38.71507545,27.25044936,0,0.972268259,2.322852728,17.03034906,13.70728272,0.73383651,74,4,7,0,0,0,TAZ1427,195.8602295,635.4433468,0.635443347,145.3069469,-38.02728738
TAZ1428,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,2,0,2,1,1,1,3,1,5,0,0,0,0,0,0,0,1,1,3,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,29.42,24.08,38.24,8.26,6.434365944,30.83843886,57.47536588,3.990685539,73.75923278,22.25008589,96.00931866,0.786367384,76.2466843,0.131340093,0.817320189,0.948660281,3.524431825,616.4415944,2.407247379,0,0,0,0,2.744072463,143.1326647,0.089857668,67,1,2,0,0,0,TAZ1428,622.8875122,2996.690784,2.996690784,145.3286876,-38.09989198
TAZ1429,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,1,1,1,0,0,0,1,0,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,29.42,24.08,38.24,8.26,5.236668222,30.83843833,57.47536404,3.990685382,73.75923065,22.25008642,96.00931707,0.786367455,76.24668701,0.131340091,0.817320207,0.948660298,3.524431759,616.4415778,58.1917472,31.43857238,0,0,0.325784116,10.04350918,0,0.477068743,60,0,4,0,0,0,TAZ1429,188.0425415,610.0880289,0.610088029,145.2836346,-38.09454159
TAZ1430,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,1,2,0,1,0,0,0,1,0,1,0,0,1,1,1,3,0,0,2,3,0,0,0,0,0,0,1,3,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.01,29.42,24.08,38.24,8.26,5.957166372,30.83843809,57.47536244,3.990685667,73.75922884,22.25008748,96.00931632,0.78636737,76.24668106,0.131340086,0.817320145,0.948660231,3.524431733,616.4416077,62.25256017,0.365483683,0,2.298869934,25.22658428,2.186722656,12.68829169,0.561128801,58,1,4,0,0,1,TAZ1430,386.5133362,1316.947301,1.316947301,145.2723422,-38.08512123
TAZ1431,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2,1,1,0,0,2,1,0,0,0,0,0,1,0,1,0,0,1,3,1,2,0,0,3,0,0,0,0,0,0,1,1,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,29.42,24.08,38.24,8.26,5.933962249,30.83843706,57.47536208,3.990685292,73.75922785,22.25008564,96.00931349,0.786367405,76.24669123,0.131340093,0.817320163,0.948660256,3.524431937,616.4416319,90.06780211,0.868603351,0,0,1.726386071,0,10.51190614,0.236372335,50,0,3,0,0,0,TAZ1431,377.6478882,1264.149099,1.264149099,145.2706893,-38.09264495
TAZ1432,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,1,1,1,0,2,2,2,3,4,0,2,7,2,1,2,0,2,3,2,1,1,2,1,4,4,4,5,2,3,11,0,0,0,0,0,0,3,4,4,2,3,10,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.01,29.42,24.08,38.24,8.26,5.559432565,30.83843694,57.47536398,3.990685454,73.75922833,22.2500874,96.00931573,0.786367391,76.24668184,0.131340085,0.817320155,0.94866024,3.524431473,616.4416322,52.36725843,18.35109157,0,3.608099677,2.869862617,6.62951404,16.17395222,0.691819025,50,2,7,0,1,1,TAZ1432,259.6754456,842.4962136,0.842496214,145.280173,-38.10027669
TAZ1433,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.01,29.42,24.08,38.24,8.26,5.26372559,30.83844031,57.47536543,3.990685657,73.75923107,22.25008646,96.00931753,0.786367374,76.24668446,0.131340084,0.817320119,0.948660204,3.524431518,616.4415804,89.68334789,1.749340916,1.0945643,0,1.79066908,2.97019267,2.710897969,0.25290319,0,0,0,0,0,0,TAZ1433,193.1999359,626.8169924,0.626816992,145.288874,-38.10189438
TAZ1434,0,0,0,0,0,0,0,2,1,0,0,3,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,2,0,1,0,3,1,4,1,4,1,2,0,7,0,1,0,1,0,2,0,1,0,1,2,2,1,5,1,4,2,10,0,0,0,0,0,0,1,4,0,2,1,6,0,1,1,2,1,4,0.43,-0.85,0.45,-0.79,0.48,-0.73,0.52,-0.65,0.46,-0.79,1.01,30.03,26.64,37.17,6.16,6.48029554,30.732742,57.961853,4.359073556,74.90978657,20.73113817,95.64092473,0.576585983,74.44155432,0.156537355,0.868320231,1.024857586,4.298235927,215.3816256,30.1873576,0.007677735,0,0,0.372216068,3.878337001,65.55390004,0.403915609,64,0,6,0,2,0,TAZ1434,652.1636581,6055.858479,6.055858479,144.7122434,-37.63099397
TAZ1435,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,1,0,1,0,2,1,0,0,0,1,1,1,0,1,1,2,0,4,1,1,2,2,2,5,0,0,0,0,0,0,1,1,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,29.42,24.08,38.24,8.26,5.263087787,30.83844109,57.47536334,3.990685442,73.75922588,22.25008669,96.00931256,0.78636738,76.24668099,0.131340081,0.817320123,0.948660204,3.524431629,616.4415849,34.09567876,15.35963243,32.00815578,4.082370936,0.404802337,8.013372645,6.03760738,0.793390738,56,0,4,0,0,0,TAZ1435,193.0767517,626.4336632,0.626433663,145.2843725,-38.10378362
TAZ1436,0,0,1,1,0,2,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2,0,2,1,0,1,2,1,3,0,1,0,0,0,1,1,1,1,1,0,3,2,1,2,3,1,6,0,0,0,0,0,0,1,1,2,3,1,6,1,0,0,0,0,0,25.74,3.25,27.31,3.31,28.87,3.36,29.98,3.4,27.31,3.31,1.01,29.42,24.08,38.24,8.26,5.299253818,30.83843861,57.47536393,3.990685318,73.75922738,22.25008576,96.00931314,0.786367414,76.2466813,0.131340083,0.817320144,0.948660227,3.524431723,616.4416251,70.44539957,0.632669563,1.649921975,18.05745554,0.579383725,7.382141972,1.252969094,0.479325537,42,0,2,0,0,2,TAZ1436,200.1873779,649.4930016,0.649493002,145.2883792,-38.10870833
TAZ1437,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9.38,2.24,9.59,2.26,10.21,2.32,11.1,2.41,9.73,2.27,1.01,29.42,24.08,38.24,8.26,4.844490474,30.83843889,57.47536219,3.990685552,73.75922828,22.25008647,96.00931475,0.786367418,76.24668551,0.131340088,0.817320169,0.948660256,3.524431878,616.4415747,96.45909859,0.042260827,0,0,3.498783989,0,0,0.079841666,0,0,4,0,0,0,TAZ1437,127.0385361,412.1679116,0.412167912,145.2886763,-38.09733161
TAZ1438,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,1,1,0,0,1,1,1,2,1,1,2,4,0,0,0,0,0,0,1,2,1,1,2,4,0,0,0,0,0,0,25.74,3.25,27.31,3.31,28.87,3.36,29.98,3.4,27.31,3.31,1.01,29.42,24.08,38.24,8.26,5.57156509,30.83843866,57.4753643,3.990685445,73.7592294,22.2500875,96.0093169,0.786367394,76.24668225,0.131340086,0.817320148,0.948660234,3.52443173,616.4415899,7.680501985,2.785877328,31.79005462,0,35.301353,22.44236161,0,0.701009883,61,0,2,0,0,0,TAZ1438,262.8451538,852.7832923,0.852783292,145.2866337,-38.11683462
TAZ1439,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,4,1,1,1,0,3,0,0,0,0,0,0,1,0,1,1,0,2,5,1,2,2,0,5,0,0,0,0,0,0,2,1,1,1,0,3,3,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1.01,29.42,24.08,38.24,8.26,6.460547552,30.8384399,57.47536592,3.990685217,73.75922787,22.25008571,96.00931358,0.7863674,76.24668093,0.131340079,0.817320101,0.94866018,3.524431639,616.4416254,19.98126694,0,0,0,0.164447452,12.48003492,109.4054425,0.358940135,75,0,5,0,0,0,TAZ1439,639.4110718,2946.469311,2.946469311,145.3010279,-38.13451891
TAZ1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,29.42,24.08,38.24,8.26,6.59140829,30.83844029,57.47536142,3.990685201,73.7592252,22.25008537,96.00931057,0.7863674,76.24668756,0.131340083,0.81732017,0.948660253,3.524431657,616.4416229,98.76756507,0,0,0.005644477,0.0426854,1.184846096,0,0.035291283,70,0,0,0,0,0,TAZ1440,728.8065186,2364.577252,2.364577252,145.3488497,-38.00648503
TAZ1441,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,1,1,1,2,1,4,0,2,1,2,2,5,1,1,0,0,0,1,1,1,0,3,1,4,2,3,1,5,3,9,0,0,0,0,1,0,2,2,1,5,2,8,0,1,0,0,1,1,80.74,4.39,84.51,4.44,89.7,4.5,96.45,4.57,84.98,4.44,1.01,29.42,24.08,38.24,8.26,6.350162194,30.83843731,57.4753648,3.99068534,73.75922863,22.25008549,96.00931412,0.786367359,76.24668137,0.131340077,0.81732013,0.948660207,3.524431606,616.4416268,78.10852783,3.399783876,0,0.148816015,7.583856109,10.75942005,0,0.387018471,67,1,7,0,0,0,TAZ1441,572.5855713,1857.719722,1.857719722,145.3213771,-38.02304573
TAZ1442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,1,1,0,0,2,0,2,1,3,0,6,0,0,0,0,0,0,0,1,1,2,0,4,0,1,0,1,0,2,1.72,0.54,1.82,0.6,1.94,0.66,2.11,0.74,1.82,0.6,1.01,29.41,24.07,38.26,8.26,7.230210945,30.84586011,57.46708493,3.990394667,73.75043789,22.25916299,96.00960088,0.785828243,76.23511779,0.131615107,0.819379026,0.950994132,3.5241676,602.6596158,95.83364565,0.878015292,0,0.480518379,0.004181091,2.802019081,0,0.107192067,56,0,0,0,0,1,TAZ1442,1380.513686,4581.330085,4.581330085,145.3218842,-37.9753712
TAZ1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,27.84,3.33,27.58,3.32,29.15,3.37,30.27,3.41,28.19,3.34,1.01,29.42,24.08,38.24,8.26,6.096813352,30.83843951,57.47536733,3.99068568,73.75923264,22.25008653,96.00931917,0.786367398,76.24668514,0.131340088,0.817320167,0.948660255,3.52443179,616.4415851,84.39239158,10.17403813,0,0,4.942698306,0.491279447,0,0.282888662,44,0,8,0,0,0,TAZ1443,444.4392395,1441.956744,1.441956744,145.3138253,-38.01316965
TAZ1444,1,0,0,1,0,1,2,2,2,0,1,4,0,1,1,0,0,2,0,1,0,0,0,1,1,1,1,0,2,2,1,1,1,3,4,5,4,4,3,5,6,12,0,1,0,1,0,2,2,1,3,2,4,6,6,6,6,7,10,19,0,0,0,0,0,0,4,5,5,6,7,16,2,1,1,1,3,3,25.87,3.25,28.51,3.35,31.21,3.44,32.97,3.5,28.53,3.35,1.01,29.42,24.08,38.24,8.26,7.175035513,30.83843849,57.47536168,3.990685383,73.75923038,22.2500866,96.00931697,0.78636739,76.24668492,0.131340082,0.817320108,0.94866019,3.524431566,616.4416114,55.14005501,0.093293653,0,1.09928151,40.64151013,3.02666441,0,0.439964308,59,2,14,0,0,1,TAZ1444,1306.406494,4238.575018,4.238575018,145.2482498,-37.96772908
TAZ1445,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10.75,56.87,26.37,6.02,7.012665447,26.58676463,55.36096749,40.92200211,56.3130556,2.764941429,59.07799703,1.069443165,27.01237565,3.891580824,27.30089839,31.19247921,5.146687304,2518.174243,2.027807516,0,0,0,97.97200899,0,0,0.050937353,0,0,0,0,0,0,TAZ1445,1110.610838,882.0746247,0.882074625,144.9640341,-37.78826855
TAZ1446,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,3,0,1,0,0,0,1,2,2,1,0,0,3,1,0,0,0,0,0,16.17,2.78,17.08,2.84,17.86,2.88,18.5,2.92,17.04,2.84,1.01,29.87,26.34,37.25,6.54,7.542191521,31.46007543,57.02012179,4.598984399,74.44015912,20.96085337,95.40101249,0.605631136,74.39824697,0.164732086,0.899157235,1.063889321,4.26331413,229.0281122,11.34721366,0,0,0,0,2.889078283,85.76507342,0.247205654,85,0,2,0,0,0,TAZ1446,1885.958618,16469.4574,16.4694574,144.7226534,-37.64776074
TAZ1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,25.8,22.76,40.65,10.79,8.061909139,30.6185152,57.84071149,4.250883181,73.19822875,22.55088979,95.74911854,0.918206311,74.9383342,0.295568481,1.096229888,1.39179837,4.034535961,974.9267898,6.41128396,44.82213777,0,0,48.77054041,0,0,0.455317381,0,0,0,0,0,0,TAZ1447,3171.338885,6506.056806,6.506056806,145.2796149,-37.94821388
TAZ1448,0,0,2,0,0,2,3,1,1,1,0,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,2,0,1,4,1,1,6,5,4,8,8,6,20,0,0,0,0,0,0,1,0,1,1,1,2,6,4,9,9,7,22,0,0,0,1,0,1,5,3,7,6,5,16,1,1,2,3,2,6,39.19,3.67,41.22,3.72,43.08,3.76,44.84,3.8,41.16,3.72,1.01,29.42,24.08,38.24,8.26,6.258590406,30.83843879,57.47536621,3.990685479,73.75923244,22.2500865,96.00931894,0.78636741,76.24668885,0.131340091,0.81732015,0.948660241,3.524431616,616.4416295,57.96478999,13.80307825,0,0,10.40827008,17.82371885,0,0.581902967,86,4,0,0,0,0,TAZ1448,522.4819336,1695.152184,1.695152184,145.2736515,-37.99373122
TAZ1449,0,0,0,0,0,0,0,0,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,3,3,2,1,3,1,6,0,0,0,0,0,0,1,0,2,0,0,2,4,2,3,3,1,8,0,0,0,0,0,0,3,2,2,2,1,6,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1.01,28.72,24.47,38.02,8.8,5.884359968,32.47117972,55.67011268,4.852305074,73.6522016,21.49549354,95.14769514,0.917435379,75.84802513,0.155304125,0.90139442,1.056698546,3.650750386,646.408346,30.92966788,0.412019926,59.11972748,1.281777621,2.464726517,5.792773947,0,0.518234211,60,2,7,0,0,0,TAZ1449,359.3726845,1111.913788,1.111913788,145.2330179,-37.99862847
TAZ1450,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,29.42,24.08,38.24,8.26,6.684653002,30.83843754,57.47536176,3.990685537,73.75922941,22.25008659,96.009316,0.786367404,76.24668638,0.131340087,0.81732017,0.948660257,3.524431808,616.4416363,14.67296515,0,0,0,19.42881608,1.940715389,127.9147213,0.367399094,60,0,3,0,0,0,TAZ1450,800.03302,4255.753683,4.255753683,145.2886368,-38.13593938
TAZ1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,29.42,24.08,38.24,8.26,6.649829514,30.83843705,57.47536414,3.990685494,73.75922757,22.25008734,96.0093149,0.786367372,76.24668842,0.131340091,0.817320149,0.94866024,3.524431762,616.4415746,40.75504311,2.916454705,0,0,27.94456781,0.114894865,56.53819338,0.590829085,0,0,0,0,0,0,TAZ1451,772.6525879,3215.470785,3.215470785,145.2675295,-38.11950327
TAZ1452,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,2,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.01,29.42,24.08,38.24,8.26,6.300116424,30.8384382,57.47536475,3.990685398,73.75922613,22.25008649,96.00931262,0.786367397,76.24668704,0.131340087,0.817320128,0.948660216,3.524431687,616.4415642,21.82829786,0,0,0,0,6.661700827,82.85403582,0.363765695,83,1,4,0,0,0,TAZ1452,544.6353149,1967.482299,1.967482299,145.2468355,-38.12244503
