Zone,Chd_09,Chd_10,Chd_11,Chd_12,Chd_13,Chd_T,Old_09,Old_10,Old_11,Old_12,Old_13,Old_T,Bik_09,Bik_10,Bik_11,Bik_12,Bik_13,Bik_T,BIKE_S,BIKE_O,Fat_09,Fat_10,Fat_11,Fat_12,Fat_13,Fat_T,Mbi_09,Mbi_10,Mbi_11,Mbi_12,Mbi_13,Mbi_T,Nit_09,Nit_10,Nit_11,Nit_12,Nit_13,Nit_T,OIn_09,OIn_10,OIn_11,OIn_12,OIn_13,Oln_T,Ped_09,Ped_10,Ped_11,Ped_12,Ped_13,Ped_T,PED_S,PED_O,Ser_09,Ser_10,Ser_11,Ser_12,Ser_13,Ser_T,Tot_09,Tot_10,Tot_11,Tot_12,Tot_13,Tot_T,Tru_09,Tru_10,Tru_11,Tru_12,Tru_13,Tru_T,WeD_09,WeD_10,WeD_11,WeD_12,WeD_13,WeD_T,WeE_09,WeE_10,WeE_11,WeE_12,WeE_13,WeE_T,VKT_0,LVKT_0,VKT_1,LVKT_1,VKT_2,LVKT_2,VKT_3,LVKT_3,VKT_A,LVKT_A,PY_Pop,PYA_P,PA_PoP,PO_Pop,T_Pop,LNTPO,Ratio,P_Den,LPDen,PHH_1,PHH_2,PNo_Mo,PMot_1,PMot_2,Un_Rate,BusN,P_Bus,CarN,P_Car,CycN,LNCyc,P_Cyc,WalkN,PWalk,LNWak,LNPVK,P_mode,P_Agri,P_Ind,P_Com,P_Ser,P_Res,P_Agr,P_Park,P_Wata,P_Edu,P_Hosp,P_Tran,P_Indu,P_Coma,Index,P_Sped,T_Sig,B_Stop,T_Stop,Train,Schols,Long,Lat
207031163,0,0,2,1,1,3,16,16,14,9,14,39,4,3,4,1,0,8,0,8,0,1,1,0,0,2,1,1,4,3,2,8,13,13,8,13,7,34,34,34,31,27,26,92,18,9,13,7,1,29,10,17,17,22,11,8,13,41,51,57,42,35,39,134,0,0,0,0,0,0,40,47,33,25,29,105,11,10,9,10,10,29,127.17,4.85,130.22,4.87,133.21,4.89,137.66,4.92,130.2,4.87,19.46,32.25,34.66,13.62,17370,9.762499859,1.06,2477.05,7.814823615,36.34,49.83,16.58,70.89,9.28,7,197,2.46,4455,55.72,71,4.262679877,5.37,391,4.889944972,5.96870756,47.54337431,7.19,0.08,11.94,17.83,63.72,79.73,0,8.62,0,4.85,0.53,0,0.01,5.21,0.07,48,27,142,4,1,5,145.1247411,-37.82903801
207031164,1,1,1,0,0,2,10,5,12,8,9,25,2,0,3,1,3,4,1,3,1,0,0,0,0,0,1,2,0,1,4,3,6,5,6,5,6,16,9,17,17,16,17,50,1,2,4,6,5,12,4,9,10,6,8,5,6,19,19,23,25,21,23,69,1,0,0,0,0,0,14,18,18,15,19,51,5,5,7,6,4,18,565.41,6.34,593.86,6.39,582.37,6.37,599.93,6.4,580.55,6.36,22.68,22.87,39.21,15.24,16427,9.706681602,1.09,2645.95,7.880785448,33.61,55.02,7.7,77.46,12.22,5.69,234,2.99,4893,62.44,72,4.276666119,3.59,226,2.884124553,5.420534999,61.73449499,7.27,0.22,12.64,17.41,64.01,91.15,0,5.46,0,3.39,0,0,0,0,0.03,50.5,10,86,0,0,5,145.1226915,-37.80469257
207031165,0,1,1,1,0,3,7,7,6,9,12,22,1,1,3,1,0,5,3,2,0,0,0,0,0,0,2,3,4,4,4,11,9,6,5,9,4,20,20,24,22,30,17,76,7,7,2,5,3,14,6,6,15,11,5,3,13,19,35,35,27,33,30,95,0,1,0,0,0,1,26,21,19,30,20,70,9,14,8,3,10,25,182.29,5.21,185.05,5.22,191.67,5.26,197.49,5.29,186.34,5.23,18.91,34.11,30.17,16.81,10796,9.286930974,1.19,2142.4,7.669681975,38.65,45.49,15.35,69.15,11.46,9.35,106,2.43,2586,59.39,26,3.258096538,3.25,130,2.98576022,4.86753445,48.57064899,8.06,0.07,12.61,18.23,62.92,70.77,0,10.73,0,9.67,0,0,0.06,2.82,0.11,49,21,57,22,0,5,145.1129447,-37.84806452
207031166,1,1,0,0,1,1,8,5,9,9,7,23,0,3,0,0,2,3,1,3,1,2,2,0,0,4,5,1,5,0,1,6,6,6,5,4,6,15,11,15,17,13,7,45,3,3,0,5,1,8,4,4,10,4,4,9,5,17,22,21,22,22,12,65,0,0,1,0,0,1,19,11,19,20,9,50,3,10,3,2,3,15,190.78,5.25,195.13,5.27,201.02,5.3,207.12,5.33,195.64,5.28,18.38,26.22,35.31,20.09,10141,9.224341892,1.02,2379.2,7.774519576,37.16,50.01,7.56,73.76,15.67,6.06,79,1.75,2976,66.06,23,3.135494216,1.96,71,1.576026637,4.262679877,48.70452519,7.56,0.2,15.93,21.3,56.59,83.75,0,6.39,0,2.38,0,0,0,7.49,0.05,58.9,10,52,13,0,5,145.1504157,-37.85358587
207031167,1,1,1,0,0,2,2,5,3,6,8,14,2,2,2,3,2,7,4,3,0,0,0,1,0,1,4,3,3,0,1,6,2,5,1,2,4,8,10,13,6,11,11,30,2,3,1,2,1,6,1,6,6,5,5,4,5,14,16,18,11,16,16,45,0,0,0,0,0,0,12,12,6,12,9,30,4,6,5,4,7,15,174.22,5.16,176.55,5.17,182.34,5.21,187.85,5.24,177.71,5.18,23.32,22.35,41.41,12.91,9772,9.187276432,1.11,2936.34,7.984919187,24.15,63.13,6.05,77.05,14.97,4.7,38,0.75,2866,56.81,48,3.871201011,3.49,137,2.71555996,4.919980926,47.59009192,5.36,0.18,10.76,15.73,68.32,91.33,0,4.98,0,0,0,0,0,3.68,0.03,49.2,11,26,9,1,3,145.1068952,-37.82429487
208011168,0,1,0,0,0,1,3,4,7,6,10,17,3,4,3,4,7,11,3,8,0,0,0,0,0,0,0,1,3,0,2,4,3,4,6,2,7,12,6,10,7,6,14,23,2,0,2,0,1,2,0,1,4,6,9,4,7,19,10,16,17,10,21,43,0,0,0,0,0,0,8,13,12,5,16,30,2,3,5,5,5,13,71.15,4.26,72.52,4.28,75.07,4.32,77.05,4.34,72.91,4.29,25.38,12.93,44.46,17.24,12834,9.459853178,1.06,2150.47,7.673441702,24.47,63.34,3.08,75.56,19.26,3.1,44,0.69,4313,67.84,88,4.477336814,3.32,130,2.044668135,4.86753445,40.58277013,4.65,0.35,16.86,19.44,58.81,60.24,0,35.79,0,3.38,0,0,0,0.6,0.17,49.3,8,77,0,0,3,145.0377503,-37.98080332
208011169,2,1,2,4,0,7,13,23,17,25,23,65,23,16,21,22,24,59,22,36,1,0,0,0,2,0,3,7,1,8,5,16,10,10,7,13,13,30,29,39,33,49,42,121,6,11,7,8,13,26,12,13,26,21,21,22,22,64,56,60,55,71,66,186,0,1,0,0,0,1,42,47,44,47,50,138,14,13,11,24,16,48,103.25,4.64,106.01,4.66,109.23,4.69,113.09,4.73,106.16,4.66,23.16,15.09,43.37,18.38,21257,9.964441532,1.13,2592.16,7.860246784,21.81,63.68,5.72,76.04,15.83,3.68,37,0.38,5766,58.48,201,5.303304908,4.84,294,2.982046861,5.683579767,46.43429754,3.32,0.39,11.47,17.41,65.87,86.21,0,5.44,0,4.25,0.08,0.32,0,3.7,0.04,50.2,30,111,0,4,8,144.9958168,-37.90818911
208011170,0,1,2,1,2,4,13,15,13,14,14,42,4,3,4,4,4,11,2,12,0,0,0,1,1,1,3,6,0,2,4,8,8,10,8,5,7,23,22,29,22,25,22,76,4,5,2,2,3,9,2,8,11,13,8,9,12,30,33,42,31,35,35,108,1,1,0,2,0,3,26,33,25,27,26,85,7,9,6,8,9,23,153.71,5.04,158.21,5.06,162.24,5.09,167.38,5.12,158.05,5.06,25.43,15.18,42.93,16.45,15412,9.642901706,1.1,2748.28,7.91873054,24.12,62.46,5.36,75.87,16.46,4.17,42,0.57,4676,63.42,105,4.65396035,2.95,122,1.654686017,4.804021045,48.79308263,4.55,0.27,12.71,18.11,63.56,81.37,0,12.7,0,1.8,0,0,0,4.13,0.06,53.3,12,53,10,0,4,145.0163052,-37.91714953
208011171,0,0,1,0,0,1,8,10,5,7,5,22,2,5,2,3,2,10,5,5,0,0,0,0,0,0,1,2,0,2,0,4,4,1,3,3,2,7,14,10,8,11,11,29,1,3,3,2,3,8,4,3,7,8,3,5,4,16,21,18,11,16,15,45,0,0,0,0,0,0,15,12,7,14,13,33,6,6,4,2,2,12,73.41,4.3,74.78,4.31,78.32,4.36,80.24,4.39,75.5,4.32,24.28,18.72,42.22,14.78,10190,9.229162126,1.09,1915.57,7.557770507,31.74,56.21,7.47,78.42,11.32,3.83,43,0.85,3208,63.61,85,4.442651256,3.45,96,1.903628792,4.564348191,39.86998038,4.84,0.12,16.03,18.58,59.88,65.44,0,11.11,0,2.51,0,0,0.13,8.34,0.14,51.4,10,73,0,2,2,145.0379637,-37.95744616
208011172,1,1,1,0,0,2,2,8,13,8,7,29,2,7,7,8,7,22,7,12,0,1,1,0,0,2,2,2,1,6,0,9,4,7,4,5,2,16,10,16,18,21,16,55,2,1,1,9,0,11,5,5,5,10,10,12,5,32,15,27,28,33,21,88,0,0,0,0,0,0,14,17,19,19,17,55,1,10,9,14,4,33,103.56,4.64,107,4.67,108.86,4.69,112.68,4.72,106.47,4.67,26.72,16.37,43.39,13.52,16876,9.733647773,1.07,2968.44,7.995791841,29.59,59.17,8.97,75.87,12.52,4.37,60,0.76,4836,61.16,121,4.795790546,4.2,226,2.858226888,5.420534999,45.4561351,4.9,0.25,13.62,17.34,63.92,76.92,0,12.59,5.75,1.98,0,0,0,2.76,0.08,49.6,13,85,0,1,4,145.0150247,-37.93745517
208011173,1,2,0,0,0,2,13,12,7,11,18,30,16,13,13,14,14,40,14,23,0,0,0,1,1,1,3,2,2,2,0,6,3,4,3,3,3,10,20,24,14,18,18,56,6,5,5,6,2,16,4,9,16,10,11,11,11,32,36,34,25,30,30,89,0,1,0,0,0,1,26,23,16,16,22,55,10,11,9,14,8,34,83.1,4.42,84.96,4.44,83.54,4.43,86.06,4.46,83.87,4.43,23.79,14.2,43.58,18.44,15247,9.632138041,1.09,2371.29,7.77118939,27.06,61.22,5.73,78.37,13.64,3.62,44,0.61,4447,61.78,108,4.682131227,3.56,158,2.195054182,5.062595033,42.67037152,5.41,0.26,15.08,16.56,63.28,79.18,0,15.61,0,0.37,0.89,0,0,3.94,0.07,51.8,14,68,0,1,6,145.0171192,-37.96086201
208021174,0,1,1,2,1,4,11,19,11,11,18,41,5,7,3,7,3,17,3,15,1,0,0,0,1,0,8,1,7,4,3,12,8,8,9,9,11,26,28,26,18,32,31,76,6,14,4,13,12,31,7,21,10,9,13,6,11,28,39,35,32,38,43,105,0,0,0,0,0,0,26,28,23,29,38,80,13,7,9,9,5,25,102.92,4.63,105.36,4.66,108.78,4.69,112.12,4.72,105.68,4.66,25.15,18.56,41.86,14.43,20883,9.94669071,1.08,3354.87,8.118168301,30.27,57.56,8.88,75.81,12.54,4.28,70,0.68,6174,60.27,148,4.997212274,4.05,285,2.782116361,5.65248918,46.35157871,4.35,0.06,14.09,18.45,62.38,86.93,0,5.65,0,3.24,0,0.39,0,3.79,0.04,48.2,14,62,0,3,4,145.0379715,-37.91947711
208021175,1,0,2,1,0,3,16,8,16,19,13,43,8,2,5,3,2,10,4,10,2,0,0,1,0,1,3,1,1,4,5,6,5,9,5,10,4,24,27,18,21,34,24,73,6,7,6,12,4,25,9,10,13,11,11,13,16,35,41,29,32,48,40,109,1,1,1,2,0,4,33,24,26,38,29,88,8,5,6,10,11,21,141.69,4.95,144.99,4.98,150.97,5.02,155.44,5.05,145.88,4.98,24.54,18.7,40.88,15.88,25924,10.16292446,1.04,2821.78,7.94512317,32.25,56.7,5.94,76.83,14.48,4.5,180,1.43,8454,67.13,116,4.753590191,2.52,216,1.71510243,5.375278408,50.61136381,6.3,0.21,16.72,20.24,56.47,65.31,0,12.2,0,1.97,0.52,0,0.16,4.07,0.14,49.9,19,141,0,0,8,145.0666894,-37.92211026
208021176,0,1,1,0,2,2,6,12,9,11,9,32,6,7,6,4,2,17,7,12,1,0,0,1,0,1,4,2,2,3,3,7,12,5,9,9,5,23,21,23,25,21,17,69,3,4,7,6,5,17,8,9,8,10,11,9,9,30,30,33,36,30,26,99,0,0,0,0,0,0,23,28,26,21,19,75,7,5,10,9,7,24,95.05,4.55,96.98,4.57,100.09,4.61,102.71,4.63,97.37,4.58,17.73,33,35.93,13.33,16299,9.698859035,1.05,4283.96,8.362633094,34.17,55.62,14.88,74.7,7.63,5.27,100,1.17,4546,53.26,117,4.762173935,3.2,171,2.003514938,5.141663557,44.42077438,7.82,0.14,11.88,18.26,64.28,86.57,0,5.17,0,2.19,0,0,0,6.07,0.04,51.8,12,61,12,1,3,145.0558977,-37.89339063
208021177,1,1,2,1,2,4,23,19,16,18,25,53,12,15,5,7,5,27,9,24,0,0,0,0,0,0,9,4,4,6,6,14,17,13,12,10,16,35,40,53,39,37,48,129,14,7,13,8,9,28,14,22,28,16,17,18,12,51,69,69,56,55,60,180,1,2,0,0,0,2,53,56,43,45,46,144,16,13,13,10,14,36,100.11,4.61,102.38,4.63,106.13,4.66,108.93,4.69,102.88,4.63,22.78,27.85,35.9,13.48,19770,9.891920916,1.06,3079.82,8.032626433,25.28,60.76,11.75,73.27,11.87,4.47,64,0.66,5649,58.01,161,5.081404365,4.48,296,3.039638529,5.690359454,45.79959384,5.26,0.09,9.94,17.06,67.16,79.01,0,15.66,0,3,0,0.24,0,2.09,0.07,48.7,34,57,49,2,9,145.0229039,-37.87388018
208021178,0,0,1,1,2,2,8,13,17,18,13,48,5,7,10,7,7,24,6,18,0,1,1,0,1,2,2,6,1,3,3,10,9,7,4,11,6,22,23,34,26,24,21,84,4,8,7,4,8,19,10,9,9,9,14,12,9,35,32,43,41,36,31,120,0,1,0,0,0,1,24,33,29,28,23,90,8,10,12,8,8,30,82.8,4.42,83.45,4.42,87.61,4.47,89.53,4.49,84.62,4.44,21.84,21,40.86,16.29,16435,9.707168486,1.07,3465.63,8.150649713,28.92,58.44,8.24,75.67,13.4,4.36,41,0.5,5178,63.48,98,4.584967479,3.02,160,1.961505455,5.075173815,43.09982808,5.96,0.07,11.1,19.14,64.04,88.03,0,5.08,0,0.6,2.46,0.33,0,3.49,0.04,49.7,10,48,36,0,4,145.0253619,-37.89138033
208021179,0,0,1,0,0,1,15,8,9,12,15,29,7,7,7,7,12,21,1,14,0,1,1,0,0,2,3,7,0,3,2,10,8,10,3,7,6,20,16,22,15,23,18,60,6,7,5,8,4,20,9,7,18,11,7,6,10,24,34,34,22,29,28,85,0,0,0,0,0,0,26,27,17,24,21,68,8,7,5,5,7,17,90.64,4.51,92.3,4.53,95.65,4.56,97.5,4.58,92.86,4.53,22.19,24.94,40.04,12.83,10741,9.281823474,1.12,3753.3,8.230390732,29.18,60.19,12.05,76.68,8.55,4.11,61,1.1,2989,54.11,119,4.779123493,5.59,203,3.67487328,5.313205979,42.04666034,6.07,0.11,10.28,15.22,69.92,82.51,0,3.19,0,2.86,0,0,0,11.44,0.06,46.3,9,55,13,1,4,145.0071995,-37.88696241
208021180,1,0,0,0,0,0,2,3,2,3,7,8,2,1,2,4,2,7,0,4,0,0,0,0,0,0,0,1,2,0,2,3,4,1,2,1,4,4,9,6,9,5,8,20,2,2,2,0,0,4,3,3,2,3,3,1,5,7,11,9,12,6,13,27,0,1,1,0,2,2,10,6,8,5,10,19,1,3,4,1,3,8,170.32,5.14,178.07,5.18,182.53,5.21,187.99,5.24,176.97,5.18,21.85,29,37.2,11.95,7055,8.861491864,1.06,3510.51,8.163516605,32.53,56.37,11.79,75.66,9.98,5.83,55,1.59,1965,56.86,45,3.80666249,3.27,75,2.170138889,4.317488114,45.90252786,5.53,0.17,13.89,18.55,61.55,79.51,0,6.35,0,0.73,0,0,0.01,12.15,0.07,49.2,5,33,0,1,3,145.0811359,-37.89948028
208021181,2,1,0,1,3,2,5,6,3,9,2,18,0,3,2,3,3,8,3,5,0,0,0,0,0,0,1,3,1,1,2,5,4,5,3,2,4,10,13,18,10,18,16,46,3,6,4,4,1,14,4,13,6,7,9,2,3,18,19,25,19,21,19,65,1,0,0,1,0,1,15,21,16,16,14,53,4,4,3,5,5,12,45.86,3.83,38.87,3.66,40.39,3.7,41.1,3.72,41.71,3.73,21.04,27.8,39.39,11.77,8592,9.058586817,1.02,3416.6,8.136401184,31.89,57.53,11.96,75.07,10.47,4.44,52,1.11,2594,55.56,72,4.276666119,3.52,100,2.14178625,4.605170186,33.78852883,6.04,0.39,13.04,18.57,63.31,75.28,0,21.18,0,3.54,0,0,0,0,0.09,49.6,3,43,0,1,2,145.0703679,-37.89683769
208021182,2,1,1,0,1,2,6,7,5,4,10,16,4,3,0,5,2,8,0,4,0,0,0,0,0,0,2,3,3,4,4,10,11,9,4,5,5,18,16,29,20,18,16,67,3,9,2,1,5,12,2,8,12,4,4,8,8,16,28,34,24,26,24,84,0,1,0,0,0,1,19,25,21,14,18,60,9,9,3,12,6,24,223.11,5.41,225.91,5.42,233.77,5.45,240.87,5.48,227.59,5.43,19.84,34.04,36.57,9.55,12370,9.423029465,1,4211.89,8.345666757,32.32,56.01,14.27,75.65,7.72,5.85,64,0.97,3437,52.21,85,4.442651256,3.27,144,2.187452529,4.9698133,51.16704999,6.99,0.24,11.1,17.85,65.18,84.96,0,0,0,0,0,0,0,15.04,0.05,48.4,12,35,5,2,6,145.0414225,-37.9003672
208031183,0,1,1,0,1,2,0,4,2,3,2,9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,2,1,3,0,3,3,6,5,11,6,6,6,23,0,3,0,0,0,3,1,2,4,4,3,3,3,10,9,15,9,9,9,33,0,1,0,0,0,1,8,13,9,7,8,29,1,2,0,2,1,4,156.96,5.06,160.11,5.08,166.19,5.11,171.85,5.15,161.09,5.08,29.88,17.75,44.11,8.26,8757,9.07760866,1,1650.05,7.408560869,21.31,67.05,1.82,74.42,22.4,3.68,25,0.55,3350,74.36,16,2.772588722,1.3,45,0.998890122,3.80666249,46.11425199,4.66,0.09,21.85,22.05,49.44,11.14,52.19,20.44,0,0.41,0,0,0.13,2.94,0.94,68.3,6,29,0,0,1,145.1230753,-38.0190996
208031184,0,0,0,0,0,0,0,1,3,3,5,7,2,1,4,3,1,8,0,6,0,2,2,0,0,4,2,2,1,2,0,5,5,3,4,3,1,10,15,4,12,15,8,31,2,2,0,0,4,2,2,1,7,4,7,4,6,15,23,10,19,19,14,48,1,0,1,0,1,1,20,8,16,18,13,42,3,2,3,1,1,6,156.11,5.05,161.85,5.09,165.85,5.11,170.95,5.14,161.27,5.08,25,0,25,50,14,2.63905733,1,1.54,0.431782416,0,0,0,0,0,0,0,0,3,100,0,0,0,0,0,0,13.40641124,0,0,0,0,0,22.16,21.85,9.77,0,5.24,0,32.13,0.09,0,0.66,70.2,7,48,0,0,0,145.1222324,-37.99802034
208031185,1,0,2,0,0,2,3,1,5,5,3,11,0,1,3,2,2,6,1,5,0,0,0,0,0,0,3,1,2,1,5,4,3,5,1,5,1,11,4,6,8,11,10,25,4,0,1,0,1,1,1,0,8,6,5,5,4,16,12,12,13,16,14,41,0,0,0,0,0,0,10,9,10,8,11,27,2,3,3,8,3,14,145.56,4.98,145.75,4.98,149.15,5,158.18,5.06,146.82,4.99,22.18,20.05,44.06,13.72,11187,9.322507669,1.04,1920.54,7.560361675,34.83,53.4,7.16,73.06,15.76,4.84,19,0.33,4235,74.53,11,2.397895273,1.27,65,1.143963393,4.17438727,46.51931327,3.06,0.4,26.36,21.51,45.18,11.3,46.59,27.66,1.32,0.48,0,0,0.12,0.48,0.95,55.7,5,57,0,1,2,145.1391938,-38.07130655
208031186,0,1,1,1,0,3,5,11,4,11,7,26,4,7,4,4,8,15,5,10,0,0,0,1,0,1,2,3,0,1,4,4,2,5,8,7,3,20,11,12,13,22,16,47,1,3,1,3,2,7,3,3,6,16,7,5,9,28,17,28,20,28,25,76,0,0,0,0,0,0,11,22,12,19,20,53,6,6,8,9,5,23,28.49,3.35,29.1,3.37,30.23,3.41,30.77,3.43,29.27,3.38,18.25,24.11,39.46,18.18,12955,9.469237093,1.13,2388.87,7.77857573,41.35,48.77,11.94,75.8,8.7,4.92,34,0.54,4245,66.98,51,3.931825633,2.28,101,1.593562638,4.615120517,32.00602137,4.35,0.19,22.29,18.59,53.03,79.09,0,16.6,0,2.55,0,0,0,1.76,0.07,50.8,10,46,0,2,3,145.1246121,-38.0565967
208031187,0,1,0,0,0,1,1,3,1,2,0,6,1,1,1,0,0,2,1,2,0,0,0,0,0,0,1,1,0,1,2,2,2,2,1,2,3,5,5,7,5,9,7,21,0,0,1,1,2,2,1,1,2,4,2,4,3,10,7,11,7,13,10,31,0,0,0,0,0,0,6,8,5,10,8,23,1,3,2,3,2,8,235.83,5.46,228.22,5.43,240.32,5.48,252.31,5.53,234.79,5.46,26.38,21.62,42.58,9.41,5185,8.553525121,0.99,1622.61,7.391791243,32.04,56.1,5.79,73.2,18.67,4.51,27,1.01,1981,74.17,16,2.772588722,2,40,1.497566455,3.688879454,46.70224716,4.43,0.22,26.42,21.67,44.87,93.71,0,1.78,0,4.51,0,0,0,0,0.02,60,3,41,0,0,1,145.1342377,-38.04084323
208031188,2,1,1,2,1,4,19,12,23,26,21,61,8,7,4,9,3,20,4,11,1,0,0,3,1,3,2,1,4,3,7,8,12,8,9,15,9,32,33,35,31,42,31,108,7,10,7,4,4,21,10,12,18,11,15,16,25,42,52,46,46,62,57,154,0,0,0,0,0,0,43,31,38,48,47,117,9,15,8,14,10,37,171.47,5.14,176.3,5.17,179.81,5.19,185.06,5.22,175.86,5.17,21.15,21.43,38.81,18.6,20365,9.92157302,1.08,2330.93,7.754022609,37.51,52.3,8.41,77.15,11.37,4.27,113,1.15,6604,67.22,110,4.700480366,3.84,284,2.890879479,5.648974238,51.29453251,4.37,0.18,17.85,21.4,54.35,51.4,13.68,16.94,0,1.39,2.03,0,0.14,0.68,0.24,54.3,25,113,0,0,5,145.0660797,-37.9611792
208031189,1,0,2,1,1,3,11,9,6,7,8,22,8,3,6,6,2,15,6,9,1,0,0,0,1,0,3,2,1,2,2,5,3,1,6,6,4,13,16,12,18,17,13,47,1,1,4,2,0,7,2,5,13,4,6,10,10,20,30,16,24,27,24,67,0,0,0,0,0,0,19,8,18,14,17,40,11,8,6,13,7,27,113.75,4.73,116.36,4.76,118.88,4.78,122,4.8,116.33,4.76,24.66,19.7,40.88,14.76,12077,9.399058096,1.05,2367.85,7.769737649,31.77,57.88,5.93,78.78,12.86,4.01,23,0.38,3990,65.95,50,3.912023005,2.32,96,1.58677686,4.564348191,44.73951654,3.84,0.28,20.98,17.99,54.6,72.46,0,17.17,0,1.54,0.86,0,0.02,5.72,0.1,51.9,10,51,0,2,5,145.1074781,-38.02823037
208031190,1,1,1,2,2,4,11,10,12,9,16,31,4,6,2,11,10,19,4,14,0,0,0,1,2,1,1,6,0,1,4,7,14,7,10,5,4,22,18,20,21,25,30,66,8,5,4,5,4,14,4,12,18,12,9,8,12,29,36,32,30,33,44,95,0,0,0,1,0,1,26,20,21,27,30,68,10,12,9,6,14,27,126.39,4.84,131.21,4.88,136.77,4.92,140.52,4.95,131.46,4.88,19.99,21.42,41.19,17.4,11667,9.364519623,1.1,2622.04,7.87170792,35.13,53.77,9.38,75.99,11.83,3.84,99,1.65,3824,63.87,56,4.025351691,3.21,144,2.405211291,4.9698133,45.69885576,4.1,0.15,17.27,18.98,58.37,83.73,0,6.98,0,5.36,0,0.21,0,3.72,0.05,47.1,18,60,0,1,8,145.0690486,-37.98164452
208031191,1,1,2,2,0,5,13,7,8,12,14,27,4,4,0,3,5,7,1,7,0,0,0,2,0,2,6,2,3,6,7,11,15,2,9,15,12,26,26,31,32,40,37,103,1,5,2,3,4,10,2,6,18,3,18,15,17,36,45,34,50,56,54,140,0,4,1,1,1,6,38,30,39,45,44,114,7,4,11,11,10,26,120.41,4.79,124.61,4.83,128.78,4.86,132.46,4.89,124.6,4.83,23.54,21.36,40.44,14.66,8052,8.993675787,1,688.22,6.534108554,31.51,56.63,6.77,75.54,14.33,4.17,49,1.25,2687,68.74,42,3.737669618,3.09,84,2.148887183,4.430816799,43.43945405,4.85,0.69,17.47,21.59,53.54,26.26,68.09,5.65,0,0,0,0,0,0,0.57,56.9,13,92,0,1,6,145.0793252,-37.95034498
208031192,0,0,0,0,1,0,2,1,0,0,4,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,2,2,4,5,4,11,0,0,0,0,0,0,0,0,2,1,0,0,3,1,4,3,4,5,7,12,0,0,0,0,0,0,4,3,1,3,6,7,0,0,3,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,60,4,8,0,0,0,145.0995181,-37.97745651
208031193,1,0,2,2,1,4,10,22,13,17,15,52,14,11,12,10,11,33,12,21,0,1,1,1,0,3,7,6,4,3,7,13,14,8,8,12,5,28,24,34,28,41,33,103,9,6,8,6,5,20,10,7,27,18,15,12,15,45,51,52,44,54,48,150,1,0,2,1,0,3,36,40,36,46,37,122,15,12,8,8,11,28,125.34,4.83,128.41,4.86,130.05,4.87,133.55,4.89,127.93,4.85,23.68,20.25,42.26,13.81,18722,9.837454582,1.08,2349.68,7.762034428,32.71,56.59,8.27,76.71,12.11,3.72,87,0.9,6408,66.55,102,4.624972813,2.95,193,2.004361824,5.262690189,47.71165472,3.5,0.08,20.25,18.67,55.75,83.52,0,10.04,0,3.31,0.36,0.59,0,1.82,0.05,53.7,22,84,0,2,6,145.0894437,-37.99600469
208041194,2,1,2,2,1,5,21,22,31,17,17,70,7,3,8,7,9,18,5,15,0,0,0,0,0,0,12,10,15,16,13,41,19,18,15,16,17,49,58,62,79,43,47,184,13,11,14,2,11,27,10,20,16,20,18,20,16,58,74,82,98,63,63,243,2,8,6,0,4,14,59,66,76,53,49,195,15,16,22,10,14,48,343.48,5.84,388.08,5.96,382.89,5.95,402.04,6,371.48,5.92,20.57,28.02,37.13,14.28,19301,9.867912187,1.12,3134.92,8.050358934,23.65,64.7,9.44,76.15,12.09,4.2,22,0.22,5424,53.32,155,5.043425117,4.77,352,3.460139585,5.863631176,58.41804015,5.1,0.39,9.85,16.67,68.19,89.97,0,3.87,0,2.72,0.83,0,0,2.61,0.03,53.6,59,24,65,5,7,145.0422676,-37.85641212
208041195,1,2,2,1,0,5,12,7,25,13,20,45,7,7,7,5,4,19,2,14,0,0,0,0,1,0,6,9,6,5,7,20,19,11,16,14,20,41,35,47,54,38,43,139,7,11,6,6,6,23,7,11,23,14,18,16,17,48,58,61,73,54,61,188,2,4,3,3,1,10,44,46,53,40,44,139,14,15,20,14,17,49,201.12,5.3,208.75,5.34,215.12,5.37,221.46,5.4,208.33,5.34,23.24,25.7,39.05,12.01,20066,9.906782119,1.07,2651.46,7.882865711,25.29,60.14,10.36,73.67,13.39,4.95,79,0.79,5880,58.99,147,4.990432587,4.24,298,2.989566613,5.697093487,52.90221652,4.95,0.33,11.95,16.87,65.96,80.22,0,6.17,0,0.82,0,7.82,0,4.97,0.07,54.2,32,85,14,3,5,145.0658473,-37.87683599
