Zones,T_Sig,T_Stop,Schols,B_Stop,P_Sped,LN_AVKT,Total,Fatal,Serio,Minor,S1,S2,S3S,S4S,X2,X3,X4,X5,X5A,X5B,X6,X7,X8,X9,LNPOP,Y_POP,HHD1,HHD2,Cyc,X12,X13,X14,X15,Unemp,X17,X18,X20,E1,E2,E3,E4,E5,L2,L3,L4,L5,L6,L7,L8,Resi,Coma,Index,L11,VKT_10,LN_VKT_10,VKT_11,LN_VKT_11,VKT_12,LN_VKT_12,VKT_13,LN_VKT_13,AVKT ,TPOP,Long,Lat
2127316,0,0,0,2,60,0,0,0,0,0,60.18518519,18.519,33.333,26.852,17.16418,40.79602,22.63682,1.167567568,45.77114,54.22886,402,2491.76288,49,1230,5.993961427,19.40299,33.553,56.5789,0,2.6,6.62252,69.53642,19.86755,9.38567,0,70.89947,8.46561,12.29947,14.97326,19.25134,41.17647,9.09091,0,0,0,0,0,0,0,100,0,0,0.16093,0,0,0,0,0,0,0,0,0,401,145.1874659,-37.85589207
2127317,0,0,0,3,45,0,1,0,0,1,51.02040816,31.633,25.51,25.51,18.36735,45.77259,14.8688,1,50.14577,49.85423,343,3022.294,44,1916,5.840641657,20.99125,19.82,61.2613,4.7619,2.9,0,75.45455,24.54545,5.10204,0,67.85714,8.92857,13.33333,16.36364,27.27273,40,0,0,0,0,0,0,0,0,100,0,0,0.11382,0,0,0,0,0,0,0,0,0,344,145.1861571,-37.8531411
2127318,0,0,0,3,50,0,0,0,0,0,43.18181818,27.273,11.364,31.818,20.15209,47.90875,14.06844,1.031007752,49.42966,50.57034,263,811.33704,46,2036,5.568344504,17.87072,30.682,51.1364,2.96296,2.9,0,67.04545,29.54545,5.66343,0,67.40741,5.18519,18.18182,18.18182,16.66667,34.09091,9.09091,0,36.74642,0,0,0,0,0,63.25358,0,0.152,0.32292,0,0,0,0,0,0,0,0,0,262,145.1906994,-37.84982092
2127319,0,0,0,5,0,0,0,0,0,0,72.81553398,15.534,44.66,28.155,10.81081,45.67568,17.02703,1.108571429,47.83784,52.16216,370,2133.88409,42,1625,5.910796644,26.48649,23.2,64.8,1.59574,3,2.38095,73.01587,24.60317,4.54545,0,70.21277,5.31915,19.89247,17.74194,22.58065,34.4086,3.76344,0,0,0,0,0,0,0,100,0,0,0.17292,0,0,0,0,0,0,0,0,0,369,145.1952658,-37.8483521
2127320,0,0,1,1,47.14,0,1,0,0,1,55.93220339,25.424,27.119,28.814,19.17808,41.09589,17.53425,1.04519774,49.58904,50.41096,365,2261.98734,44,1266,5.891644212,22.19178,37.226,50.365,0,2.6,4.47761,84.32836,11.19403,3.05603,0,66.27219,12.42604,22.42424,24.84848,12.12121,35.75758,4.84848,0,0,0,14.24336,0,0,0,85.75664,0,0.04596,0.16004,0,0,0,0,0,0,0,0,0,362,145.1773784,-37.85744043
2127321,0,0,1,0,45,0,1,0,0,1,63.7037037,25.185,39.259,24.444,16.22177,43.94251,14.57906,0.967741935,50.92402,49.07598,487,2323.00047,45,1587,6.190315406,25.25667,26.061,61.2121,2.39044,2.9,3.65854,72.56098,21.95122,3.46386,1.19522,67.33068,8.36653,12.25296,18.97233,16.20553,43.083,7.11462,0,7.07069,0,19.37238,0,0,0,73.55693,0,0.09687,0.21007,0,0,0,0,0,0,0,0,0,488,145.177446,-37.86123655
2127322,0,0,0,2,0,0,1,0,0,1,60.15037594,25.564,29.323,30.827,16.15202,46.55582,14.01425,1.014354067,49.40618,50.59382,421,2837.67127,42,1729,6.042632834,23.27791,21.168,72.2628,0,2.9,0,73.52941,26.47059,8.02377,0,68.2243,5.14019,14.95327,18.69159,22.8972,39.71963,3.73832,0,0,0,0,0,0,0,100,0,0,0.14836,0,0,0,0,0,0,0,0,0,421,145.1942621,-37.85201598
2127323,2,1,0,5,56.67,0,4,0,2,2,30.15873016,19.048,15.873,14.286,13.45382,32.53012,40.56225,1.366666667,42.36948,57.63052,498,2402.45948,58,1163,6.208590026,13.45382,31.41,55.7692,2.74725,2.5,5.76923,82.05128,12.17949,7.25624,2.1978,58.24176,11.53846,7.69231,17.03297,18.13187,50,7.14286,0,0,0,0,0,0,0,100,0,0,0.20687,0,0,0,0,0,0,0,0,0,497,145.1825976,-37.85842827
2127324,1,0,0,1,80,0,6,0,4,2,54.86725664,29.204,29.204,25.664,17.94872,46.15385,18.16239,0.995744681,50.21368,49.78632,468,1681.69469,47,1161,6.150602768,17.73504,32.544,49.1124,1.25523,2.7,2.95858,68.04734,25.44379,5.21173,0,68.20084,6.27615,15.54622,20.16807,17.64706,42.85714,2.52101,0,30.12748,0,0,0,0,0,69.87252,0,0.11507,0.27889,0,0,0,0,0,0,0,0,0,469,145.1937042,-37.85581638
2127325,1,0,0,1,65,0,6,0,5,1,58.47457627,30.508,39.831,18.644,20.61069,45.54707,12.72265,0.92195122,51.9084,48.0916,393,684.96694,42,1675,5.976350909,21.11959,29.371,62.2378,0,2.9,0,74.48276,23.44828,5.09915,0,66.97674,7.90698,10.59908,18.89401,18.43318,47.00461,5.06912,0,65.94639,0,0,0,0,0,34.05361,0,0.43037,0.57521,0,0,0,0,0,0,0,0,0,394,145.2017147,-37.85508249
2127326,0,0,0,0,0,0,0,0,0,0,58.24175824,26.374,31.868,26.374,20.74928,49.56772,10.37464,1.035294118,49.27954,50.72046,347,2759.27942,41,1609,5.846438775,19.30836,23.276,62.069,1.53061,3.1,5.12821,60.68376,30.76923,4.36681,0,72.44898,2.04082,21.21212,18.68687,16.66667,37.37374,1.51515,0,0,0,0,0,0,0,100,0,0,0.1254,0,0,0,0,0,0,0,0,0,346,145.1995644,-37.85174116
2127327,0,0,0,3,0,0,0,0,0,0,66.66666667,20,34.667,32,15.72581,39.1129,19.75806,1,51.6129,48.3871,248,1845.19868,48,1714,5.497168225,25.40323,24.691,65.4321,2.67857,3,0,53.75,46.25,4.54545,0,70.53571,10.71429,15.90909,27.27273,18.18182,29.54545,4.54545,0,0,0,0,0,0,0,100,0,0,0.13224,0,0,0,0,0,0,0,0,0,244,145.1987967,-37.84906282
2127328,0,0,0,1,0,0,0,0,0,0,62.01550388,16.279,29.457,32.558,15.42169,46.74699,12.77108,0.948356808,51.3253,48.6747,415,926.22513,44,1903,6.02827852,25.06024,21.642,64.1791,3.31754,3.1,0,69.69697,30.30303,7.29167,1.89573,68.24645,5.6872,22.53521,12.67606,21.59624,37.55869,2.8169,0,64.24711,0,0,0,0,0,35.75289,0,0.40565,0.44806,0,0,0,0,0,0,0,0,0,415,145.2052088,-37.84881985
2127329,0,0,0,4,60,0,0,0,0,0,58.33333333,25.833,30.833,27.5,19.43844,47.30022,13.60691,1.021834061,49.46004,50.53996,463,2773.38077,43,1805,6.137727054,19.65443,25.974,61.039,2.5974,2.8,3.24675,71.42857,23.37662,4.66989,1.7316,68.83117,5.19481,9.32203,21.61017,21.18644,41.10169,6.77966,0,3.8259,0,0,0,0,0,96.1741,0,0.01121,0.16694,0,0,0,0,0,0,0,0,0,463,145.1828859,-37.86187324
2127330,0,0,0,1,50,0,1,0,0,1,59.57446809,30.851,34.043,25.532,16.9863,44.38356,16.9863,1.073863636,48.21918,51.78082,365,2767.98801,47,1892,5.899897354,21.64384,26.891,58.8235,0,3,2.5,64.16667,30.83333,6.64557,1.68539,73.59551,8.42697,17.41573,18.53933,15.73034,48.31461,0,0,0,0,0,0,0,0,100,0,0,0.13186,0,0,0,0,0,0,0,0,0,365,145.1872922,-37.85914179
2127401,0,0,0,2,76.25,4.006491506,14,0,6,8,74.07407407,14.815,33.333,40.741,12.45136,42.80156,15.1751,0.932330827,51.36187,48.63813,257,39.6613,42,1458,5.549076085,29.57198,33.735,51.8072,3.125,3.2,0,43.90244,51.21951,3.54391,0,65.625,0,41.08527,12.4031,11.62791,17.05426,12.4031,100,0,0,0,0,0,0,0,0,0,6.47987,57.55413817,4.052726038,43.43385091,3.771239112,63.87319227,4.156899747,66.33167044,4.194667467,54.95372711,257,145.3660685,-37.96533695
2127402,0,0,0,3,76.67,3.53519618,21,0,8,13,64.8,18.4,32.8,32,16.08911,48.26733,10.89109,1.025,49.25743,50.74257,404,72.26525,43,1614,6.003887067,24.75248,25.926,61.4815,0,2.9,2.23881,50.74627,43.28358,3.98818,0,71.49321,1.80995,21.00457,18.26484,18.72146,31.05023,6.84932,70.37834,15.37466,0,0,0,0,0,14.247,0,0.92021,5.60435,44.71601126,3.800331631,9.698470135,2.271968155,48.4907487,3.881373031,50.17420208,3.915500992,34.30174337,405,145.3439863,-37.94308076
2127403,1,0,1,7,42,2.957750614,1,0,0,1,61.62790698,31.395,29.07,32.558,20.70175,43.50877,9.47368,0.874172185,52.63158,47.36842,285,950.99123,37,1640,5.645446898,26.31579,25.287,67.8161,7.05128,3.3,0,63.95349,36.04651,4.35393,0,73.71795,4.48718,30.76923,8.33333,18.58974,34.61538,5.76923,0,0,0,9.16159,0,0,0,90.83841,0,0.02815,0.29758,15.00029454,2.708069837,26.984077,3.295246951,15.77946433,2.758709368,16.60352408,2.809614967,19.25461196,283,145.3544698,-37.93099452
2127404,0,0,0,5,64.44,3.772411089,10,0,0,10,53.67647059,22.794,25.735,27.941,20.25641,42.82051,9.23077,0.935323383,51.53846,48.46154,390,113.59856,38,1672,5.963579344,27.69231,26.19,62.6984,0,2.8,3.125,60.9375,32.03125,3.81356,0,68.51852,5.55556,23.72093,22.7907,19.53488,28.37209,2.7907,82.16896,1.02731,0,0,0,0,0,16.80372,0,0.82421,3.42434,50.57307726,3.923419365,22.65014397,3.120166208,57.23113148,4.047098007,60.74383911,4.106665663,43.48478424,389,145.3847634,-37.91750172
2127405,0,0,1,4,48.13,2.189666177,8,0,4,4,55.85106383,24.468,32.979,22.872,20.49689,44.51346,4.34783,0.975510204,50.72464,49.27536,483,615.23642,35,1489,6.182084907,30.64182,22.973,62.1622,0,3.2,2.66667,60.66667,34.66667,4.71281,1.2766,70.6383,4.25532,22.3176,15.45064,14.16309,39.05579,6.86695,0,32.54746,0,1.74837,0,0,0,65.70417,0,0.13763,0.78669,10.17199718,2.319638571,5.307676578,1.669154184,11.31701874,2.426307676,11.70930827,2.460384104,8.932230833,484,145.3719458,-37.91035517
2127406,0,0,0,0,57.14,0.855992015,4,0,3,1,63.74269006,22.807,39.181,24.561,17.2549,48.43137,3.92157,0.972868217,50.58824,49.41176,510,290.22868,37,1708,6.232448017,30.39216,22.619,69.6429,1.07527,2.8,1.80723,65.06024,33.13253,4.62963,0,72.04301,3.22581,26.25899,19.42446,15.82734,32.01439,6.47482,0,0,0,0,0,0,0,100,0,0,1.75379,1.930002169,0.657521127,2.910672339,1.068384099,2.220449899,0.797709833,2.413353815,0.881017404,2.353708136,509,145.3733741,-37.92417723
2127407,0,0,0,0,0,0,0,0,0,0,70.09345794,16.822,44.86,25.234,22.02797,44.40559,2.0979,1.095588235,47.55245,52.44755,286,1501.31967,36,1286,5.65248918,31.46853,24.742,58.7629,0,3,0,79.59184,17.34694,7.22222,0,79.02098,0,24.13793,8.27586,17.24138,48.27586,0,0,0,0,0,0,0,0,100,0,0,0.18983,0,0,0,0,0,0,0,0,0,285,145.3648192,-37.91708662
2127408,0,0,1,4,51.11,0.424985976,4,0,0,4,73.55371901,11.57,30.579,42.975,20.17544,45.61404,2.04678,1.288590604,43.56725,56.43275,342,858.12001,36,1650,5.831882477,32.16374,27.049,59.0164,2.27273,2.6,3.33333,75,19.16667,2.58752,0,69.31818,1.70455,18.28571,14.85714,15.42857,46.28571,1.71429,0,0,0,4.06086,0,0,0,95.93914,0,0.01192,0.39738,2.172101036,0.775694918,0,0,2.416605872,0.882364024,2.500374329,0.916440452,1.529568969,341,145.3589404,-37.91292599
2127409,0,0,0,2,55.45,2.947927841,0,0,0,0,47.43589744,41.026,20.513,26.923,16.97417,47.97048,13.65314,1.06870229,48.70849,51.29151,271,69.01568,44,1454,5.602118821,21.40221,27.957,56.9892,2.08333,2.7,3.19149,57.44681,35.10638,5.91716,0,66.66667,6.25,26.95035,14.89362,14.1844,39.71631,4.25532,82.21723,0,0,0,0,0,0,17.78277,0,0.79125,3.92664,22.88492697,3.130478483,8.638065535,2.156178661,25.67621992,3.245565269,27.03363512,3.297081836,19.06640414,271,145.3990397,-37.93024628
2127410,0,0,1,4,53.75,2.741892,8,0,3,5,69.01408451,18.31,45.07,23.944,13.50211,45.14768,9.70464,0.943089431,51.89873,48.10127,237,82.67617,39,1549,5.476463552,31.64557,26.25,65,0,2.9,3.79747,70.88608,25.31646,5.58659,0,66.10169,7.62712,20.53571,7.14286,18.75,37.5,16.07143,71.7743,0,0,0,0,0,0,28.2257,0,0.52945,2.8908,10.9925639,2.397219036,23.3264253,3.149586851,12.22995342,2.503888141,12.65388863,2.537964569,15.51631421,239,145.4030822,-37.91511871
2127411,0,0,0,1,54,0,7,0,2,5,70.19230769,15.385,40.385,29.808,19.64286,43.92857,6.42857,0.958041958,50.35714,49.64286,280,872.9517,36,1410,5.634789603,30,27.273,56.8182,0,3.3,3.44828,67.81609,28.73563,8.49934,2.01342,67.78523,4.02685,18.12081,28.18792,10.06711,31.54362,6.04027,0,0,0,0,0,0,0,100,0,0,0.32075,0,0,0,0,0,0,0,0,0,280,145.3587732,-37.92696518
2127412,0,0,0,5,55,0,1,0,0,1,55.38461538,18.462,34.872,20.513,22.66187,40.46763,7.01439,1.036630037,48.92086,51.07914,556,995.21559,34,1408,6.320768294,29.85612,35.955,56.7416,3.07167,2.9,2.25989,64.97175,31.07345,6.74003,0,69.96587,4.09556,25,16.78082,13.69863,40.41096,3.08219,0,0,0,0,0,0,0,100,0,0,0.55867,0,0,0,0,0,0,0,0,0,556,145.3514545,-37.92500157
2127413,0,0,0,0,0,0,0,0,0,0,50,17.568,39.189,10.811,11.96581,52.13675,10.25641,1.118181818,47.00855,52.99145,234,719.49734,43,1347,5.451038454,25.64103,25.61,60.9756,5.12821,2.8,0,75.60976,24.39024,0,0,70.08547,0,26.05042,15.96639,17.64706,30.2521,2.52101,0,0,0,0,0,0,0,100,0,0,0.32384,0,0,0,0,0,0,0,0,0,233,145.3471381,-37.93060992
2127414,0,0,0,0,36.67,0,1,0,1,0,68.75,17.969,37.5,31.25,18.61702,44.14894,3.98936,0.978947368,50.79787,49.20213,376,658.72558,34,1897,5.929589143,33.24468,17.094,69.2308,1.44231,3.1,0,67.52137,32.47863,4.83029,0,67.30769,0,28.57143,19.04762,14.28571,36.66667,0,0,0,0,0,0,0,0,100,0,0,0.5708,0,0,0,0,0,0,0,0,0,376,145.3435928,-37.92699024
2127415,0,0,0,0,45,0,1,0,0,1,56.57894737,0,34.211,22.368,20.4878,46.34146,5.85366,0.906542056,52.68293,47.31707,205,1061.56161,35,1750,5.318119994,27.31707,6.25,81.25,0,2.6,0,85.9375,14.0625,3.53741,0,79.62963,5.55556,31.19266,11.92661,20.18349,23.85321,5.50459,0,0,0,0,0,0,0,100,0,0,0.19217,0,0,0,0,0,0,0,0,0,204,145.3431243,-37.92170076
2127416,0,0,1,3,46.67,0,0,0,0,0,61.07784431,19.76,35.329,25.749,23.45679,42.38683,4.32099,0.8984375,52.6749,47.3251,486,1022.67427,32,1596,6.186208624,29.83539,18.125,68.125,1.51515,3.1,2.53165,72.1519,23.41772,5.27704,0,72.72727,3.40909,22.43346,18.63118,14.06844,34.60076,6.84411,0,0,0,1.20917,0,0,0,98.79083,0,0.00346,0.47522,0,0,0,0,0,0,0,0,0,486,145.3490975,-37.91922258
2127417,0,0,0,4,0,0,2,0,0,2,65.15151515,21.212,33.333,31.818,22.79793,38.8601,9.32642,1.063157895,48.70466,51.29534,193,1521.51979,33,1281,5.278114659,29.01554,27.941,63.2353,6.59341,3.1,0,69.56522,26.08696,9.60366,0,70.32967,3.2967,21.83908,19.54023,12.64368,45.97701,0,0,0,0,0,0,0,0,100,0,0,0.12882,0,0,0,0,0,0,0,0,0,196,145.3452215,-37.91266275
2127418,0,0,0,1,60,2.565379644,2,0,1,1,48.38709677,25,29.839,18.548,29.12371,41.75258,6.70103,1.069518717,48.19588,51.80412,388,1126.97683,35,1598,5.958424693,22.42268,27.206,64.7059,1.78571,2.6,3.67647,77.94118,18.38235,7.25594,1.78571,70.53571,2.67857,20.72072,12.61261,18.46847,42.79279,3.6036,0,4.74004,0,0,0,0,0,95.25996,0,0.01399,0.3434,13.7683479,2.622372328,10.00334138,2.302919175,15.24509552,2.724257846,15.7729384,2.758295712,13.00559493,387,145.3541753,-37.90279017
2127419,2,0,1,2,46.36,2.568773718,5,0,1,4,50.64935065,27.273,24.675,25.974,20.93023,49.76744,5.5814,1.107843137,47.90698,52.09302,215,612.33683,40,1888,5.370638028,23.72093,27.536,65.2174,5.6,3.2,4.16667,66.66667,25,5.76369,2.4,54.4,3.2,16.93548,8.87097,17.74194,46.77419,7.25806,0,2.71848,0,0,0,0,0,79.83245,17.44907,0.06907,0.35111,11.51795768,2.443907355,15.27563236,2.726258903,12.35584558,2.514129277,12.69424739,2.541148929,13.04981187,215,145.3510142,-37.9067232
2127420,0,0,0,7,60,0,2,0,0,2,51.54639175,21.649,29.897,21.649,23.72372,45.04505,11.41141,0.913793103,52.25225,47.74775,333,1133.57883,40,1083,5.80814249,19.81982,38.583,48.8189,1.66667,2.6,5.51181,73.22835,21.25984,8.47701,0,64.44444,5,24.58101,20.11173,13.96648,37.43017,3.91061,0,0,0,0,0,0,0,100,0,0,0.29376,0,0,0,0,0,0,0,0,0,333,145.3513133,-37.91087349
2127421,0,0,0,1,56.67,0,8,0,2,6,41.81818182,26.364,25.455,16.364,23.17073,43.90244,9.14634,1.0375,48.78049,51.21951,328,523.36463,37,1068,5.786897381,23.78049,38.739,50.4505,4.69799,2.6,2.65487,70.79646,23.89381,19.0407,0,64.42953,2.01342,18.30065,18.30065,14.37908,47.05882,0,0,22.45325,0,0,0,0,0,72.73641,4.81034,0.10079,0.62289,0,0,0,0,0,0,0,0,0,326,145.3597263,-37.9052139
2127422,0,0,0,1,53.64,0,5,0,1,4,60.68965517,19.31,34.483,26.207,19.60298,47.1464,3.97022,0.923444976,51.86104,48.13896,403,880.35116,36,1520,5.996452089,29.2804,26.446,58.6777,0,3.2,0,69.42149,27.27273,4.37158,0,76.99531,1.40845,26.0274,19.17808,12.78539,36.52968,2.73973,0,0,0,0,0,0,0,100,0,0,0.45664,0,0,0,0,0,0,0,0,0,402,145.4094308,-37.92131831
2127423,0,0,0,0,60,0,0,0,0,0,68.42105263,21.053,42.105,26.316,20.93863,48.01444,5.41516,0.903448276,52.34657,47.65343,277,465.11207,36,1616,5.620400866,25.63177,25.581,67.4419,0,3.1,0,65.11628,31.39535,5.45455,0,71.14094,2.01342,23.64865,12.16216,18.91892,41.21622,0,0,35.513,0,0,0,0,0,64.487,0,0.14466,0.59341,0,0,0,0,0,0,0,0,0,276,145.3649752,-37.92064572
2127424,0,0,0,2,53.33,1.717919834,3,0,0,3,63.01369863,16.438,36.986,26.027,20.9607,50.21834,2.62009,0.907563025,51.0917,48.9083,229,620.56042,39,1194,5.424950017,26.20087,34.94,61.4458,2.5,2.8,0,73.17073,26.82927,4.57797,0,74.16667,0,16.94915,22.0339,17.79661,38.13559,5.08475,0,0,0,0,0,0,0,100,0,0,0.3658,1.069335972,0.067037869,14.41917411,2.668558857,1.230261286,0.207226575,1.337141527,0.290534146,5.572923791,227,145.3655499,-37.9137991
2127425,0,0,0,1,56,0,8,0,3,5,54.45544554,16.832,28.713,25.743,20.65574,41.63934,8.19672,0.987012987,49.5082,50.4918,305,472.49942,35,1544,5.723585102,29.5082,35.165,52.7473,3.31126,3.4,0,60.86957,35.86957,11.76471,0,80.13245,0,35.33333,8.66667,10.66667,39.33333,6,0,0,0,0,0,0,0,100,0,0,0.64762,0,0,0,0,0,0,0,0,0,306,145.362656,-37.93030165
2127426,0,0,0,1,50,0,1,0,0,1,67.44186047,16.279,32.558,34.884,12.88344,50.30675,12.88344,0.739130435,55.82822,44.17178,163,28.7898,48,2062,5.075173815,23.92638,25,63.4615,0,2.6,0,51.85185,48.14815,4.76879,0,71.26437,0,23.52941,5.88235,20.58824,38.23529,8.82353,88.11584,0,0,0,0,0,0,11.88417,0,0.97571,5.55752,0,0,0,0,0,0,0,0,0,160,145.3705412,-37.94504622
2127427,1,0,0,4,80,0,13,2,7,6,63.0952381,23.81,30.952,32.143,16.52542,44.91525,13.98305,1,51.27119,48.72881,236,13.84418,47,1750,5.455321115,24.57627,22.667,68,4.54545,3.1,0,45.94595,50,5.56465,0,69.09091,0,21.55172,23.27586,22.41379,19.82759,7.75862,39.82792,57.38433,2.78775,0,0,0,0,0,0,0,16.9024,0,0,0,0,0,0,0,0,0,234,145.3212843,-37.94761475
2127428,0,0,0,3,60,0,5,1,1,4,55.20833333,27.083,42.708,12.5,23.64865,45.60811,8.44595,1.123188406,47.63514,52.36486,296,810.79081,39,1442,5.680172609,22.2973,21.296,64.8148,0,2.5,2.85714,77.14286,20,8.99609,1.82927,70.12195,3.65854,21.21212,30.90909,9.09091,35.15152,1.81818,0,26.25347,0,0,0,0,0,73.74653,0,0.09597,0.36138,0,0,0,0,0,0,0,0,0,293,145.3571267,-37.91915251
2127429,0,0,0,2,50,0,0,0,0,0,63.30275229,27.523,33.028,30.275,18.91892,47.14715,3.9039,0.908571429,52.85285,47.14715,333,1563.51427,37,1447,5.811140993,30.03003,21.93,69.2982,0,2.9,4.38596,74.5614,21.05263,6.48415,0,72.61905,2.38095,22.28916,14.45783,10.84337,44.57831,6.0241,0,13.71451,0,0,0,0,0,86.28549,0,0.04402,0.21362,0,0,0,0,0,0,0,0,0,334,145.3446635,-37.91603352
2127430,0,0,0,4,0,0,0,0,0,0,54.65838509,21.739,37.888,16.77,24.11874,39.3321,11.87384,1.142857143,46.75325,53.24675,539,1619.08971,36,1244,6.29156914,24.67532,31.707,57.0732,3.42205,2.7,3.90244,70.2439,22.43902,7.27273,1.14068,70.34221,3.42205,16.09195,18.77395,12.64368,49.04215,2.29885,0,6.70527,0,0,0,0,0,93.29473,0,0.02014,0.33352,0,0,0,0,0,0,0,0,0,540,145.3516777,-37.91430427
2127431,0,0,0,3,50,0,1,0,0,1,57.37704918,26.23,32.787,24.59,20.52402,44.1048,18.34061,1.026548673,50.21834,49.78166,229,847.42018,42,1656,5.433722004,17.03057,32.051,55.1282,2.38095,2.8,0,59.49367,36.70886,0,0,68.25397,4.7619,25,20.45455,20.45455,27.27273,2.27273,0,0,0,0,0,0,0,100,0,0,0.27023,0,0,0,0,0,0,0,0,0,229,145.3506559,-37.93396799
2127501,0,0,0,0,0,0,0,0,0,0,69.81132075,19.811,39.623,30.189,22.61072,40.32634,12.82051,1.018779343,49.41725,50.58275,429,2416.4166,36,1260,6.063785209,24.24242,31.41,61.5385,1.78571,2.7,4.57516,73.85621,21.56863,4.43131,0,78.125,2.67857,25.56054,18.38565,16.1435,31.83857,5.38117,0,0,0,0,0,0,0,100,0,0,0.17795,0,0,0,0,0,0,0,0,0,430,145.3239238,-37.75329121
2127502,0,0,0,1,0,0,0,0,0,0,59.375,24.219,35.156,24.219,21.8107,39.30041,13.37449,0.905882353,52.26337,47.73663,486,2292.10147,36,1455,6.186208624,25.5144,32.184,58.046,1.19522,2.7,2.29885,75.28736,20.11494,3.64188,1.19522,75.69721,1.19522,27.6,12.4,23.2,34.4,1.2,0,0,0,0,0,0,0,100,0,0,0.21203,0,0,0,0,0,0,0,0,0,486,145.3273566,-37.75354713
2127503,1,0,0,3,60,2.771485774,2,0,1,1,52.94117647,31.092,26.05,26.891,25.53699,41.76611,13.84248,1.043902439,48.92601,51.07399,419,1847.85877,41,1483,6.03787092,18.85442,27.451,59.4771,2.3166,2.6,1.96078,66.01307,27.45098,3.1856,1.1583,74.51737,4.6332,25.48263,15.05792,18.91892,27.79923,8.10811,0,0,0,0,0,0,0,100,0,0,0.22675,19.9048184,2.990961833,6.487926616,1.869943006,21.55434266,3.070577312,22.14609093,3.097660999,15.98236256,419,145.3251209,-37.75805336
2127504,1,0,0,1,70,2.82379622,1,0,1,0,69.29133858,6.299,46.457,22.835,18.67322,38.82064,14.00491,1.153439153,46.43735,53.56265,407,2096.3159,38,1607,6.008813185,28.50123,30.827,60.1504,1.5544,3,2.25564,67.66917,27.06767,3.84615,0,66.83938,3.10881,25.13089,12.56545,21.98953,27.74869,10.99476,0,0,0,0,0,0,0,100,0,0,0.19415,5.081760105,1.625657679,39.75169086,3.682652377,5.688530002,1.738451867,6.164093586,1.8187411,16.84066032,407,145.3186631,-37.75673027
2127505,0,0,0,7,60,3.0167014,0,0,0,0,54.10958904,23.288,34.247,19.863,22.67857,42.85714,11.60714,1.007168459,50,50,560,2087.62571,40,1327,6.327936784,22.85714,29.064,56.6502,0,2.7,1.9802,70.29703,25.24752,3.82353,1.99336,74.4186,3.32226,26.73267,16.50165,21.78218,29.0429,1.9802,0,0,0,0,0,0,0,100,0,0,0.26825,2.161010575,0.770575971,56.69132952,4.03762128,2.419091324,0.883391984,2.621866352,0.963886412,20.42381047,560,145.3191874,-37.75082767
2127506,0,0,0,1,0,0,0,0,0,0,68.45238095,17.262,43.452,25,16.23762,42.77228,12.07921,1.040322581,48.71287,51.28713,505,3566.9899,38,1462,6.226536669,28.91089,29.07,65.1163,0,2.8,2.36686,77.51479,15.97633,1.55148,1.10294,76.83824,1.47059,23.55072,18.11594,17.75362,30.7971,5.43478,0,0,0,0,0,0,0,100,0,0,0.14186,0,0,0,0,0,0,0,0,0,506,145.296323,-37.75946878
2127507,0,0,0,5,0,0,0,0,0,0,70,22.308,49.231,20.769,14.10891,44.80198,14.60396,1.04040404,49.0099,50.9901,404,2906.97018,41,1618,6.001414878,26.48515,27.481,58.0153,1.45631,3,0,71.31783,25.5814,2.88316,1.45631,76.69903,4.36893,23.55769,14.42308,21.63462,27.40385,12.98077,0,0,0,0,0,0,0,100,0,0,0.13898,0,0,0,0,0,0,0,0,0,404,145.2965503,-37.75722796
2127508,0,0,0,1,0,0,0,0,0,0,70,16.25,35,35,19.62617,43.45794,7.47664,0.89380531,51.40187,48.59813,214,2828.47806,39,1625,5.365976015,29.43925,29.851,61.194,0,3.1,0,78.26087,21.73913,8.51955,0,80.76923,2.88462,24.03846,14.42308,18.26923,40.38462,2.88462,0,0,0,0,0,0,0,100,0,0,0.07566,0,0,0,0,0,0,0,0,0,214,145.3009532,-37.75920324
2127509,4,0,0,14,73.33,1.918530595,22,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NUM!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.9524,2.925604793,1.073501226,14.23235048,2.655517576,3.274873964,1.186279384,3.548119939,1.266417869,6.810943078,0,145.3083332,-37.76429823
2127510,0,0,0,1,0,0,1,0,0,1,48.46153846,24.615,25.385,23.077,21.50101,43.61055,14.60446,1,49.89858,50.10142,493,2289.37751,42,1363,6.202535517,20.28398,31.522,55.4348,2.3622,2.5,1.63043,76.63043,20.1087,7.56173,1.1811,65.74803,3.14961,22.44094,19.29134,14.17323,35.82677,3.54331,0,0,0,0,0,0,0,100,0,0,0.21578,0,0,0,0,0,0,0,0,0,494,145.3288526,-37.74669657
2127511,0,0,0,1,0,0,0,0,0,0,61.83206107,19.084,43.511,18.321,19.81352,40.79254,13.05361,1.042857143,48.95105,51.04895,429,2342.71688,38,1183,6.061456919,26.34033,35.333,52,1.47783,2.7,2.02703,78.37838,16.89189,9.06344,1.47783,80.78818,2.95567,30.54187,19.70443,16.25616,28.07882,3.94089,0,0,0,0,0,0,0,100,0,0,0.18312,0,0,0,0,0,0,0,0,0,429,145.3239625,-37.74620627
